,article_name,authors,url,volume,journal,journal_url,scrape_time
516,The enduring influence of institutions on universal health coverage: An empirical investigation of 62 former colonies,"Miller, Michael & Toffolutti, Veronica & Reeves, Aaron",https://ideas.repec.org/a/eee/wdevel/v111y2018icp270-287.html," 2018, Volume 111, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
517,A decomposition method on employment and wage discrimination and its application in urban China (2002–2013),"Chen, Yiu Por (Vincent) & Zhang, Yuan",https://ideas.repec.org/a/eee/wdevel/v110y2018icp1-12.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
518,Corruption and averting AIDS deaths,"Friedman, Willa",https://ideas.repec.org/a/eee/wdevel/v110y2018icp13-25.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
519,"Upgrading for whom? Relationship coffee, value chain interventions and rural development in Indonesia","Vicol, Mark & Neilson, Jeffrey & Hartatri, Diany Faila Sophia & Cooper, Peter",https://ideas.repec.org/a/eee/wdevel/v110y2018icp26-37.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
520,"The impact of foreign remittances on poverty in Nepal: A panel study of household survey data, 1996–2011","Wagle, Udaya R. & Devkota, Satis",https://ideas.repec.org/a/eee/wdevel/v110y2018icp38-50.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
521,Real exchange rate policies for economic development,"Guzman, Martin & Ocampo, Jose Antonio & Stiglitz, Joseph E.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp51-62.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
522,The distributional effect of investment in early childhood nutrition: A panel quantile approach,"Asfaw, Abraham Abebe",https://ideas.repec.org/a/eee/wdevel/v110y2018icp63-74.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
523,"Hybrid regulatory landscapes: The human right to water, variegated neoliberal water governance, and policy transfer in Cape Town, South Africa, and Accra, Ghana","Yates, Julian S. & Harris, Leila M.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp75-87.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
524,A poverty dynamics approach to social stratification: The South African case,"Schotte, Simone & Zizzamia, Rocco & Leibbrandt, Murray",https://ideas.repec.org/a/eee/wdevel/v110y2018icp88-103.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
525,"Effects of public policy on child labor: Current knowledge, gaps, and implications for program design","Dammert, Ana C. & de Hoop, Jacobus & Mvukiyehe, Eric & Rosati, Furio C.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp104-123.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
526,Why education is not helping the poor. Findings from Uganda,"Datzberger, Simone",https://ideas.repec.org/a/eee/wdevel/v110y2018icp124-139.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
527,From corn to popcorn? Urbanization and dietary change: Evidence from rural-urban migrants in Tanzania,"Cockx, Lara & Colen, Liesbeth & De Weerdt, Joachim",https://ideas.repec.org/a/eee/wdevel/v110y2018icp140-159.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
528,How do diffusion entrepreneurs spread policies? Insights from performance-based financing in Sub-Saharan Africa,"Gautier, Lara & Tosun, Jale & De Allegri, Manuela & Ridde, Valéry",https://ideas.repec.org/a/eee/wdevel/v110y2018icp160-175.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
529,"Earnings, savings, and job satisfaction in a labor-intensive export sector: Evidence from the cut flower industry in Ethiopia","Suzuki, Aya & Mano, Yukichi & Abebe, Girum",https://ideas.repec.org/a/eee/wdevel/v110y2018icp176-191.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
530,Assessing the nonlinearity of the calorie-income relationship: An estimation strategy – With new insights on nutritional transition in Vietnam,"Trinh Thi, Huong & Simioni, Michel & Thomas-Agnan, Christine",https://ideas.repec.org/a/eee/wdevel/v110y2018icp192-204.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
531,Give a Man a Fishpond: Modeling the Impacts of Aquaculture in the Rural Economy,"Filipski, Mateusz & Belton, Ben",https://ideas.repec.org/a/eee/wdevel/v110y2018icp205-223.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
532,Media exposure and political participation in a transitional African context,"Conroy-Krutz, Jeffrey",https://ideas.repec.org/a/eee/wdevel/v110y2018icp224-242.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
533,"Bloated bodies and broken bricks: Power, ecology, and inequality in the political economy of natural disaster recovery","Sovacool, Benjamin K. & Tan-Mullins, May & Abrahamse, Wokje",https://ideas.repec.org/a/eee/wdevel/v110y2018icp243-255.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
534,Constitutional economics of Ghana’s decentralization,"Frimpong Boamah, Emmanuel",https://ideas.repec.org/a/eee/wdevel/v110y2018icp256-267.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
535,Does rural development aid reduce international migration?,"Gamso, Jonas & Yuldashev, Farhod",https://ideas.repec.org/a/eee/wdevel/v110y2018icp268-282.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
536,The impact of armed conflict and terrorism on foreign aid: A sector-level analysis,"Lis, Piotr",https://ideas.repec.org/a/eee/wdevel/v110y2018icp283-294.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
537,Urban poverty across the spectrum of Vietnam’s towns and cities,"Lanjouw, P. & Marra, M.R.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp295-306.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
538,Can social groups impact schooling decisions? Evidence from castes in rural Senegal,"Gueye, Ababacar S. & Audibert, Martine & Delaunay, Valérie",https://ideas.repec.org/a/eee/wdevel/v110y2018icp307-323.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
539,Leader and villager behavior: Experimental evidence from Cameroon,"Meriggi, Niccoló F. & Bulte, Erwin",https://ideas.repec.org/a/eee/wdevel/v110y2018icp324-332.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
540,Redistributing teachers using local transfers,"Agarwal, Siddhant & Kayina, Athisii & Mukhopadhyay, Abhiroop & Reddy, Anugula N.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp333-344.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
541,"Climate, the Earth, and God – Entangled narratives of cultural and climatic change in the Peruvian Andes","Scoville-Simonds, Morgan",https://ideas.repec.org/a/eee/wdevel/v110y2018icp345-359.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
542,Politicising inequality: The power of ideas,"Evans, Alice",https://ideas.repec.org/a/eee/wdevel/v110y2018icp360-372.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
543,Maternity protection in formal and informal economy workplaces: The case of Ghana,"Stumbitz, Bianca & Lewis, Suzan & Kyei, Abigail A. & Lyon, Fergus",https://ideas.repec.org/a/eee/wdevel/v110y2018icp373-384.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
544,How women’s incumbency affects future elections: Evidence from a policy experiment in Lesotho,"Clayton, Amanda & Tang, Belinda",https://ideas.repec.org/a/eee/wdevel/v110y2018icp385-393.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
545,Trade liberalization and child mortality: A Synthetic Control Method,"Olper, Alessandro & Curzi, Daniele & Swinnen, Johan",https://ideas.repec.org/a/eee/wdevel/v110y2018icp394-410.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
546,"Metering water: Analyzing the concurrent pressures of conservation, sustainability, health impact, and equity in use","Cairns, Maryann R.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp411-421.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
547,Caste and development: Contemporary perspectives on a structure of discrimination and advantage,"Mosse, David",https://ideas.repec.org/a/eee/wdevel/v110y2018icp422-436.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
548,Investing in land to change your risk exposure? Land transactions and inequality in a landslide prone region,"Mertens, Kewan & Vranken, Liesbet",https://ideas.repec.org/a/eee/wdevel/v110y2018icp437-452.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
549,Women’s empowerment in East Africa: Development of a cross-country comparable measure,"Miedema, Stephanie Spaid & Haardörfer, Regine & Girard, Amy Webb & Yount, Kathryn M.",https://ideas.repec.org/a/eee/wdevel/v110y2018icp453-464.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
550,Gender and multidimensional poverty in Nicaragua: An individual based approach,"Espinoza-Delgado, José & Klasen, Stephan",https://ideas.repec.org/a/eee/wdevel/v110y2018icp466-491.html," 2018, Volume 110, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
551,Financial deepening and innovation: The role of political institutions,"Ho, Chun-Yu & Huang, Shaoqing & Shi, Hao & Wu, Jun",https://ideas.repec.org/a/eee/wdevel/v109y2018icp1-13.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
552,Do different types of assets have differential effects on child education? Evidence from Tanzania,"Kafle, Kashi & Jolliffe, Dean & Winter-Nelson, Alex",https://ideas.repec.org/a/eee/wdevel/v109y2018icp14-28.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
553,The Political Ecology of Oil Palm Company-Community partnerships in the Peruvian Amazon: Deforestation consequences of the privatization of rural development,"Bennett, Aoife & Ravikumar, Ashwin & Paltán, Homero",https://ideas.repec.org/a/eee/wdevel/v109y2018icp29-41.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
554,Cost of being a slum dweller in Nairobi: Living under dismal conditions but still paying a housing rent premium,"Talukdar, Debabrata",https://ideas.repec.org/a/eee/wdevel/v109y2018icp42-56.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
555,A sharing economy? Unpacking demand and living conditions in the urban housing market in Kenya,"Gulyani, Sumila & Talukdar, Debabrata & Bassett, Ellen M.",https://ideas.repec.org/a/eee/wdevel/v109y2018icp57-72.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
556,The SDGs in middle-income countries: Setting or serving domestic development agendas? Evidence from Ecuador,"Horn, Philipp & Grugel, Jean",https://ideas.repec.org/a/eee/wdevel/v109y2018icp73-84.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
557,What constrains renewable energy investment in Sub-Saharan Africa? A comparison of Kenya and Ghana,"Pueyo, Ana",https://ideas.repec.org/a/eee/wdevel/v109y2018icp85-100.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
558,The Kaleidoscope Model of policy change: Applications to food security policy in Zambia,"Resnick, Danielle & Haggblade, Steven & Babu, Suresh & Hendriks, Sheryl L. & Mather, David",https://ideas.repec.org/a/eee/wdevel/v109y2018icp101-120.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
559,"From intermittent to continuous service: Costs, benefits, equity and sustainability of water system reforms in Hubli-Dharwad, India","Burt, Zachary & Ercümen, Ayşe & Billava, Narayana & Ray, Isha",https://ideas.repec.org/a/eee/wdevel/v109y2018icp121-133.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
560,From state-initiated to Indigenous-driven infrastructure: The Inuvialuit and Canada’s first highway to the Arctic Ocean,"Bennett, Mia M.",https://ideas.repec.org/a/eee/wdevel/v109y2018icp134-148.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
561,Socializing accountability in humanitarian settings: A proposed framework,"Chynoweth, Sarah K. & Zwi, Anthony B. & Whelan, Anna K.",https://ideas.repec.org/a/eee/wdevel/v109y2018icp149-162.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
562,"Promoting natural resource conflict management in an illiberal setting: Experiences from Central Darfur, Sudan","Castro, A. Peter",https://ideas.repec.org/a/eee/wdevel/v109y2018icp163-171.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
563,"Institutional bindingness, power structure, and land expropriation in China","Cai, Meina & Sun, Xin",https://ideas.repec.org/a/eee/wdevel/v109y2018icp172-186.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
564,Examining rural Sahelian out-migration in the context of climate change: An analysis of the linkages between rainfall and out-migration in two Malian villages from 1981 to 2009,"Grace, Kathryn & Hertrich, Véronique & Singare, Djeneba & Husak, Greg",https://ideas.repec.org/a/eee/wdevel/v109y2018icp187-196.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
565,What is equitable resilience?,"Matin, Nilufar & Forrester, John & Ensor, Jonathan",https://ideas.repec.org/a/eee/wdevel/v109y2018icp197-205.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
566,Gold exploitation and socioeconomic outcomes: The case of Burkina Faso,"Zabsonré, Agnès & Agbo, Maxime & Somé, Juste",https://ideas.repec.org/a/eee/wdevel/v109y2018icp206-221.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
567,What information do citizens want? Evidence from one million information requests in Mexico,"Berliner, Daniel & Bagozzi, Benjamin E. & Palmer-Rubin, Brian",https://ideas.repec.org/a/eee/wdevel/v109y2018icp222-235.html," 2018, Volume 109, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
